customer_id,first_name,last_name,birth_date,gender,city,segment,created_at,country
100333,Aleksandrs,Liepa,1997-05-08,F,Ogre,Retail,2015-08-05,LV
100334,Marta,Liepa,1994-04-05,M,Jelgava,Corporate,2017-02-23,LV
100335,Marta,Upenieks,2001-01-02,M,Ventspils,Retail,2016-02-22,LV
100336,Kristaps,Berzins,1962-04-16,F,Cesis,Retail,2019-01-06,LV
100337,Andris,Kalejs,1948-10-28,M,Ogre,Retail,2021-03-26,LV
100338,Aleksandrs,Lacis,1951-02-15,F,Jurmala,Retail,2021-02-28,LV
100339,Andris,Kreicbergs,1940-07-21,M,Ogre,Retail,2021-07-06,LV
100340,Rihards,Jansons,1997-10-07,M,Liepaja,Retail,2024-08-25,LV
100341,Maija,Abele,1940-12-23,M,Ventspils,Retail,2015-07-21,LV
100342,Maija,Abele,1973-07-16,M,Valmiera,SME,2025-04-17,LV
100343,Roberts,Kalnina,1987-07-08,F,Valmiera,Retail,2017-08-11,LV
100344,Laura,Liepa,1940-03-21,M,Daugavpils,Retail,2022-08-27,LV
100345,Elina,Eglitis,1955-12-01,F,Daugavpils,SME,2021-04-24,LV
100346,Anna,Berzins,2000-02-25,F,Liepaja,Retail,2021-04-30,LV
100347,Karlis,Kreicbergs,2003-07-08,F,Daugavpils,Retail,2022-07-21,LV
100348,Maija,Upenieks,2002-03-26,M,Jelgava,Retail,2016-04-22,LV
100349,Aleksandrs,Abele,1961-12-17,F,Ventspils,Retail,2024-10-06,LV
100350,Marta,Jansons,2006-08-02,F,Liepaja,Retail,2017-05-05,LV
100351,Karlis,Kalnina,1965-09-08,F,Riga,SME,2024-01-03,LV
100352,Liga,Krastins,1955-02-15,M,Jurmala,Retail,2021-03-30,LV
100353,Andris,Lacis,1990-03-26,M,Liepaja,Retail,2021-10-09,LV
100354,Maija,Jansons,1996-08-22,F,Liepaja,Retail,2020-05-07,LV
100355,Marta,Berzins,1968-09-18,M,Valmiera,Retail,2019-09-28,LV
100356,Maija,Eglitis,1986-10-11,F,Cesis,Retail,2019-04-01,LV
100357,Anna,Kalnina,2001-08-20,F,Cesis,Retail,2016-12-05,LV
100358,Liga,Krastins,1955-12-17,M,Jelgava,Retail,2015-06-11,LV
100359,Ilze,Kalnina,1987-07-27,F,Riga,Retail,2018-03-02,LV
100360,Maija,Kalejs,1978-09-15,M,Valmiera,SME,2023-06-28,LV
100361,Rihards,Kreicbergs,1972-03-24,M,Riga,Retail,2023-10-23,LV
100362,Aleksandrs,Kalnina,1962-08-15,F,Jelgava,Retail,2021-08-01,LV
100363,Maija,Sproge,1949-05-25,M,Cesis,Retail,2024-07-22,LV
100364,Elina,Kalejs,1973-04-27,M,Liepaja,Retail,2017-01-01,LV
100365,Karlis,Kalejs,1991-11-09,F,Daugavpils,Retail,2019-06-15,LV
100366,Karlis,Berzins,1949-09-16,F,Daugavpils,Retail,2019-06-06,LV
100367,Anna,Sproge,1958-11-08,M,Ogre,Retail,2022-08-05,LV
100368,Aleksandrs,Ozolins,1997-05-15,M,Jurmala,Retail,2018-08-26,LV
100369,Liga,Jansons,1940-02-23,F,Jelgava,SME,2025-05-30,LV
100370,Rihards,Lacis,1943-05-08,M,Jurmala,SME,2019-11-10,LV
100371,Kristaps,Eglitis,1955-05-11,M,Jurmala,SME,2023-05-11,LV
100372,Aleksandrs,Vilsons,1963-06-18,M,Cesis,Retail,2018-05-28,LV
100373,Karlis,Jansons,1941-02-05,M,Cesis,Retail,2017-02-01,LV
100374,Elina,Kalnina,1971-03-08,M,Liepaja,Retail,2017-04-23,LV
100375,Ilze,Eglitis,1963-07-23,M,Valmiera,Retail,2016-04-05,LV
100376,Anna,Abele,1951-03-23,M,Cesis,Retail,2022-09-09,LV
100377,Kristaps,Ozolins,1989-04-03,F,Daugavpils,Retail,2017-12-08,LV
100378,Elina,Abele,1974-07-14,F,Jurmala,Retail,2022-07-28,LV
100379,Liga,Sproge,1972-06-18,F,Ogre,Retail,2016-06-29,LV
100380,Andris,Ezerina,1972-08-14,F,Ventspils,Retail,2020-06-08,LV
100381,Liga,Abele,2000-01-07,F,Jelgava,Retail,2020-11-28,LV
100382,Elina,Upenieks,1990-07-13,M,Ogre,Retail,2016-02-08,LV
100383,Andris,Kreicbergs,1982-10-23,M,Daugavpils,Retail,2024-05-10,LV
100384,Janis,Jansons,1951-01-28,M,Cesis,Retail,2024-03-22,LV
100385,Anna,Vilsons,2006-10-13,M,Valmiera,Retail,2019-12-10,LV
100386,Aleksandrs,Upenieks,2004-08-01,F,Liepaja,Retail,2020-02-07,LV
100387,Andris,Ezerina,1972-06-10,M,Ventspils,Retail,2017-09-05,LV
100388,Laura,Berzins,1979-07-28,M,Riga,Retail,2017-12-17,LV
100389,Andris,Vilsons,1982-07-18,F,Ogre,Retail,2021-02-24,LV
100390,Marta,Abele,1983-12-24,M,Valmiera,Retail,2023-08-28,LV
100391,Ilze,Kalnina,1968-09-26,M,Riga,SME,2018-10-25,LV
100392,Marta,Krastins,1952-10-08,F,Ventspils,Retail,2017-01-24,LV
100393,Aleksandrs,Ozolins,1951-08-08,M,Jelgava,Retail,2018-06-02,LV
100394,Aleksandrs,Lacis,1985-05-14,M,Jelgava,Retail,2017-05-12,LV
100395,Anna,Liepa,1941-08-01,M,Jurmala,SME,2019-01-11,LV
100396,Aleksandrs,Vilsons,1974-07-11,M,Ventspils,Retail,2023-05-28,LV
100397,Karlis,Lacis,1947-11-22,M,Ventspils,Retail,2015-06-13,LV
100398,Andris,Lacis,1965-07-24,F,Riga,Retail,2021-02-20,LV
100399,Andris,Abele,1973-03-27,F,Valmiera,SME,2024-06-04,LV
100400,Janis,Ozolins,1946-08-05,F,Riga,Retail,2024-09-26,LV
100401,Kristaps,Eglitis,1997-10-18,F,Liepaja,Retail,2021-04-11,LV
100402,Aleksandrs,Jansons,1968-01-13,F,Jelgava,Retail,2022-12-14,LV
100403,Marta,Lacis,1975-10-19,F,Jelgava,Retail,2024-05-20,LV
100404,Aleksandrs,Kalejs,1960-11-01,M,Jurmala,Retail,2017-03-17,LV
100405,Liga,Ezerina,1975-02-21,F,Liepaja,Retail,2025-05-30,LV
100406,Janis,Kreicbergs,1949-07-05,F,Jelgava,Retail,2016-06-19,LV
100407,Karlis,Ozolins,1963-08-06,M,Riga,Retail,2016-02-13,LV
100408,Karlis,Kalnina,2003-01-09,M,Liepaja,Retail,2020-04-05,LV
100409,Maija,Sproge,1988-07-11,F,Riga,Corporate,2021-10-10,LV
100410,Andris,Kalnina,1975-04-15,M,Jelgava,Retail,2023-02-22,LV
100411,Karlis,Ozolins,1963-06-11,F,Jelgava,Retail,2023-12-11,LV
100412,Andris,Kalnina,1962-07-09,M,Valmiera,Retail,2021-12-27,LV
100413,Maija,Lacis,2001-07-09,F,Ogre,Retail,2021-12-19,LV
100414,Elina,Jansons,1976-02-16,M,Ogre,Retail,2024-10-12,LV
100415,Ilze,Kalnina,1951-01-24,M,Jurmala,Retail,2016-04-03,LV
100416,Roberts,Vilsons,1994-09-02,F,Riga,Retail,2017-02-17,LV
100417,Rihards,Kalejs,1952-06-08,F,Riga,Retail,2020-05-23,LV
100418,Karlis,Kalnina,1962-11-03,F,Daugavpils,Retail,2016-04-05,LV
100419,Kristaps,Kalejs,1969-11-02,F,Liepaja,Retail,2022-08-28,LV
100420,Liga,Krastins,1956-01-08,F,Cesis,Retail,2022-12-04,LV
100421,Dace,Abele,2001-04-27,M,Ogre,SME,2023-10-20,LV
100422,Elina,Berzins,1952-01-20,F,Jelgava,Retail,2020-11-10,LV
100423,Karlis,Jansons,1998-03-08,F,Jurmala,Corporate,2017-03-08,LV
100424,Andris,Ezerina,1958-03-16,M,Cesis,Retail,2024-05-18,LV
100425,Ilze,Lacis,1988-11-04,M,Ventspils,SME,2024-12-31,LV
100426,Maija,Berzins,1951-10-07,F,Jurmala,Retail,2018-02-04,LV
100427,Marta,Lacis,2000-08-23,M,Ventspils,Retail,2017-03-12,LV
100428,Rihards,Abele,1958-05-25,M,Ventspils,Retail,2022-05-12,LV
100429,Dace,Lacis,1948-06-06,F,Ventspils,Retail,2023-07-22,LV
100430,Ilze,Krastins,1967-10-20,M,Valmiera,Retail,2015-12-11,LV
100431,Ilze,Jansons,1991-12-23,M,Valmiera,Retail,2017-02-10,LV
100432,Karlis,Ozolins,1955-02-25,F,Valmiera,Retail,2023-10-25,LV
100433,Elina,Ozolins,1951-03-10,F,Cesis,Retail,2017-08-08,LV
100434,Laura,Kalejs,1964-02-19,M,Jurmala,Retail,2020-03-04,LV
100435,Dace,Abele,1991-01-10,M,Jurmala,Retail,2017-10-20,LV
100436,Rihards,Kalejs,1992-10-22,F,Jelgava,Retail,2017-10-03,LV
100437,Anna,Krastins,1962-07-13,M,Valmiera,Retail,2020-06-27,LV
100438,Roberts,Kreicbergs,1955-12-07,M,Jelgava,Retail,2018-11-02,LV
100439,Anna,Kalnina,1996-02-19,M,Liepaja,Retail,2020-11-20,LV
100440,Laura,Liepa,1978-12-27,F,Jelgava,Retail,2023-10-30,LV
100441,Andris,Kreicbergs,1992-11-08,M,Cesis,Retail,2019-11-01,LV
100442,Andris,Kalnina,1981-02-23,M,Ogre,Retail,2016-05-05,LV
100443,Liga,Jansons,1997-05-28,F,Ventspils,Retail,2019-04-07,LV
100444,Dace,Kalejs,1978-11-20,M,Valmiera,Retail,2018-05-04,LV
100445,Anna,Ezerina,1953-02-26,M,Ogre,Retail,2024-05-15,LV
100446,Andris,Jansons,1944-10-26,F,Jelgava,Retail,2019-09-02,LV
100447,Laura,Krastins,1974-01-12,F,Ventspils,Retail,2017-02-16,LV
100448,Karlis,Upenieks,1957-09-14,F,Jurmala,Retail,2020-02-25,LV
100449,Janis,Upenieks,1948-11-12,F,Riga,Retail,2025-06-14,LV
100450,Maija,Upenieks,1997-02-17,M,Ventspils,Retail,2024-01-28,LV
100451,Janis,Krastins,1956-11-11,M,Cesis,Retail,2016-08-03,LV
100452,Aleksandrs,Ezerina,1946-01-28,F,Cesis,Retail,2023-07-20,LV
100453,Rihards,Lacis,1985-07-27,F,Jelgava,Retail,2017-11-13,LV
100454,Anna,Jansons,1952-08-04,M,Liepaja,Retail,2025-01-25,LV
100455,Liga,Kalnina,1979-07-12,F,Cesis,Retail,2024-11-17,LV
100456,Aleksandrs,Krastins,1981-11-27,M,Cesis,SME,2017-08-16,LV
100457,Andris,Upenieks,1948-08-23,F,Jelgava,Retail,2017-11-29,LV
100458,Marta,Ezerina,1989-03-14,M,Ventspils,SME,2025-04-18,LV
100459,Kristaps,Abele,1966-03-24,F,Liepaja,Retail,2020-09-28,LV
100460,Marta,Krastins,2005-09-21,F,Ogre,Retail,2024-08-03,LV
100461,Laura,Sproge,1944-05-20,M,Riga,Retail,2015-09-13,LV
100462,Dace,Lacis,1968-09-25,F,Valmiera,Retail,2015-06-26,LV
100463,Ilze,Kalnina,1976-08-15,M,Jurmala,Retail,2016-05-19,LV
100464,Maija,Upenieks,1977-07-27,M,Cesis,Retail,2015-10-10,LV
100465,Anna,Eglitis,1947-12-19,M,Jelgava,Retail,2024-10-23,LV
100466,Rihards,Ozolins,2004-05-11,M,Valmiera,Corporate,2019-07-03,LV
100467,Liga,Ezerina,1956-04-27,M,Jurmala,Retail,2018-08-02,LV
100468,Liga,Ozolins,1984-02-09,F,Jurmala,Retail,2024-09-25,LV
100469,Rihards,Kreicbergs,1943-08-08,F,Ogre,Retail,2022-02-01,LV
100470,Laura,Ozolins,1975-08-19,M,Ogre,Retail,2015-07-08,LV
100471,Elina,Kalnina,1970-10-22,F,Ogre,Retail,2023-06-22,LV
100472,Andris,Vilsons,1958-07-11,M,Daugavpils,Retail,2024-04-13,LV
100473,Kristaps,Kalejs,2000-01-16,F,Daugavpils,SME,2019-12-05,LV
100474,Roberts,Kalnina,1993-06-06,F,Jurmala,Retail,2020-02-21,LV
100475,Roberts,Lacis,1978-08-07,F,Ogre,Retail,2023-03-20,LV
100476,Roberts,Sproge,1958-06-26,F,Cesis,Retail,2019-03-02,LV
100477,Anna,Kalnina,1978-05-11,M,Valmiera,Retail,2021-11-28,LV
100478,Roberts,Krastins,2006-05-20,M,Valmiera,Retail,2020-01-23,LV
100479,Karlis,Ezerina,1984-12-09,F,Daugavpils,Retail,2022-09-19,LV
100480,Janis,Liepa,1952-09-01,F,Jurmala,Retail,2016-03-29,LV
100481,Liga,Ezerina,1997-09-07,M,Jelgava,Retail,2016-01-08,LV
100482,Kristaps,Kalejs,1959-02-08,F,Ventspils,Retail,2017-09-09,LV
100483,Janis,Eglitis,2000-12-14,M,Ventspils,Retail,2022-06-24,LV
100484,Ilze,Ozolins,1978-08-18,M,Daugavpils,Retail,2022-01-26,LV
100485,Kristaps,Kalejs,1940-04-23,M,Jelgava,Retail,2023-03-29,LV
100486,Janis,Ozolins,1942-08-21,F,Daugavpils,Retail,2022-11-25,LV
100487,Kristaps,Kreicbergs,2001-12-16,M,Ventspils,Retail,2018-06-21,LV
100488,Ilze,Kalejs,2002-08-26,F,Jelgava,Retail,2020-10-14,LV
100489,Aleksandrs,Upenieks,1964-01-03,M,Ogre,Retail,2025-04-27,LV
100490,Karlis,Lacis,1995-05-08,F,Jurmala,Retail,2017-06-11,LV
100491,Anna,Lacis,1972-07-23,F,Valmiera,Retail,2020-04-26,LV
100492,Anna,Ozolins,1977-04-10,F,Liepaja,Retail,2020-06-07,LV
100493,Laura,Eglitis,1945-11-19,M,Jurmala,Retail,2020-11-16,LV
100494,Rihards,Upenieks,1997-06-16,M,Ogre,Retail,2021-10-13,LV
100495,Andris,Berzins,1983-09-17,F,Ventspils,Retail,2017-03-23,LV
100496,Liga,Jansons,1984-06-14,F,Ogre,Retail,2021-04-21,LV
100497,Roberts,Jansons,1971-12-18,F,Daugavpils,SME,2023-10-05,LV
100498,Karlis,Eglitis,1984-06-12,M,Jelgava,Retail,2024-07-21,LV
100499,Marta,Liepa,2000-12-15,M,Valmiera,Retail,2016-10-21,LV
100500,Roberts,Berzins,1986-05-10,M,Cesis,Retail,2020-06-05,LV
100501,Andris,Kreicbergs,1960-05-08,M,Daugavpils,Retail,2019-02-11,LV
100502,Liga,Eglitis,1975-02-24,F,Jurmala,SME,2022-12-08,LV
100503,Dace,Upenieks,1958-04-11,F,Daugavpils,Retail,2017-01-31,LV
100504,Andris,Jansons,1959-02-24,M,Jurmala,SME,2019-07-21,LV
100505,Karlis,Krastins,1996-09-25,M,Cesis,SME,2022-08-25,LV
100506,Janis,Jansons,1957-12-06,F,Riga,SME,2019-03-21,LV
100507,Kristaps,Jansons,1986-04-07,M,Valmiera,Retail,2017-05-25,LV
100508,Rihards,Upenieks,1988-12-16,M,Liepaja,Retail,2016-08-24,LV
100509,Rihards,Abele,1953-05-24,M,Ogre,Retail,2015-11-11,LV
100510,Marta,Eglitis,1954-10-25,M,Riga,Retail,2019-12-09,LV
100511,Karlis,Kalnina,1970-09-20,M,Daugavpils,Retail,2021-07-15,LV
100512,Ilze,Ezerina,1940-05-04,M,Ogre,Retail,2025-06-20,LV
100513,Dace,Kreicbergs,1993-04-10,F,Riga,Retail,2022-02-11,LV
100514,Ilze,Jansons,1942-04-12,M,Jelgava,Retail,2019-03-23,LV
100515,Anna,Ezerina,1955-03-10,M,Jelgava,Retail,2017-09-19,LV
100516,Laura,Lacis,1996-01-23,F,Ogre,Retail,2020-07-27,LV
100517,Anna,Krastins,1951-09-05,F,Jurmala,Retail,2024-10-29,LV
100518,Andris,Ozolins,1955-05-02,F,Jurmala,Retail,2020-04-27,LV
100519,Roberts,Eglitis,1963-01-18,M,Daugavpils,Retail,2018-03-25,LV
100520,Janis,Sproge,1967-05-23,F,Riga,Retail,2017-09-17,LV
100521,Marta,Upenieks,1947-03-21,M,Riga,Retail,2023-06-24,LV
100522,Andris,Abele,1975-08-04,M,Ogre,SME,2023-10-04,LV
100523,Maija,Lacis,1947-01-19,M,Ventspils,Retail,2022-12-10,LV
100524,Dace,Eglitis,1997-05-16,F,Jelgava,Retail,2023-06-27,LV
100525,Rihards,Kreicbergs,1999-08-15,F,Riga,Retail,2020-04-01,LV
100526,Dace,Krastins,1989-06-06,F,Ogre,Retail,2023-06-18,LV
100527,Andris,Abele,1967-01-09,F,Cesis,Retail,2015-05-25,LV
100528,Andris,Kreicbergs,1980-08-04,F,Liepaja,Retail,2016-07-13,LV
100529,Karlis,Lacis,2003-02-13,M,Cesis,Retail,2021-09-09,LV
100530,Roberts,Eglitis,1966-08-03,M,Valmiera,Retail,2023-08-07,LV
100531,Anna,Kalnina,2002-10-21,M,Daugavpils,Retail,2022-10-12,LV
100532,Rihards,Lacis,1956-11-02,M,Riga,Retail,2019-02-04,LV
100533,Laura,Sproge,1972-03-05,F,Valmiera,Corporate,2018-08-29,LV
100534,Roberts,Kreicbergs,1968-10-10,F,Valmiera,SME,2024-12-03,LV
100535,Kristaps,Abele,1952-02-08,M,Ogre,Retail,2021-01-01,LV
100536,Karlis,Abele,1985-02-18,F,Riga,Retail,2015-10-30,LV
100537,Karlis,Ezerina,1974-07-20,F,Liepaja,Retail,2015-11-11,LV
100538,Marta,Kreicbergs,1945-10-26,M,Ogre,Retail,2019-10-15,LV
100539,Janis,Vilsons,1986-10-08,M,Ogre,Retail,2023-06-03,LV
100540,Laura,Eglitis,1964-09-13,F,Daugavpils,SME,2025-03-01,LV
100541,Liga,Vilsons,2005-08-15,F,Daugavpils,Retail,2023-01-03,LV
100542,Aleksandrs,Liepa,1949-05-28,M,Jelgava,Retail,2019-11-11,LV
100543,Liga,Eglitis,1995-10-14,M,Jelgava,Retail,2024-02-17,LV
100544,Andris,Kreicbergs,1969-05-19,M,Jurmala,Corporate,2015-02-20,LV
100545,Elina,Berzins,1944-10-02,F,Ventspils,Retail,2016-10-29,LV
100546,Rihards,Krastins,1972-10-24,M,Riga,Retail,2022-05-01,LV
100547,Elina,Kreicbergs,2004-02-25,M,Riga,Retail,2017-04-12,LV
100548,Karlis,Vilsons,1957-04-21,F,Valmiera,Retail,2019-07-02,LV
100549,Roberts,Kalnina,1988-04-09,F,Riga,Retail,2021-03-22,LV
100550,Kristaps,Krastins,1950-11-03,F,Riga,SME,2021-11-10,LV
100551,Marta,Kreicbergs,1965-03-08,F,Ventspils,Retail,2021-03-23,LV
100552,Maija,Kreicbergs,2002-03-18,F,Jelgava,Retail,2015-10-09,LV
100553,Elina,Kalnina,1998-02-06,M,Jelgava,Retail,2021-10-25,LV
100554,Marta,Kreicbergs,1966-01-14,M,Liepaja,Retail,2015-11-14,LV
100555,Karlis,Krastins,1988-08-23,F,Riga,Retail,2024-09-13,LV
100556,Janis,Jansons,1972-10-16,F,Ventspils,Retail,2024-07-23,LV
100557,Ilze,Berzins,1940-05-02,F,Jelgava,Retail,2018-04-24,LV
100558,Liga,Ozolins,1960-04-10,F,Ventspils,Retail,2021-03-02,LV
100559,Kristaps,Berzins,1994-12-10,F,Cesis,Retail,2024-05-30,LV
100560,Rihards,Upenieks,1945-12-28,M,Riga,Retail,2019-11-29,LV
100561,Anna,Sproge,1944-08-03,M,Liepaja,SME,2016-04-01,LV
100562,Andris,Ezerina,1942-11-08,M,Valmiera,Retail,2021-07-28,LV
100563,Marta,Kreicbergs,1992-05-26,M,Jelgava,Retail,2023-07-31,LV
100564,Janis,Jansons,1962-11-19,F,Cesis,Retail,2022-08-30,LV
100565,Maija,Eglitis,1992-11-26,M,Ventspils,Retail,2024-05-09,LV
100566,Aleksandrs,Kreicbergs,1976-04-14,F,Daugavpils,Retail,2019-10-05,LV
100567,Liga,Vilsons,1956-02-18,F,Ogre,Retail,2025-05-24,LV
100568,Anna,Lacis,1940-04-21,F,Riga,Retail,2017-01-08,LV
100569,Rihards,Jansons,1990-03-09,M,Riga,Retail,2017-03-10,LV
100570,Liga,Kalnina,1984-03-03,F,Cesis,Retail,2016-08-23,LV
100571,Karlis,Jansons,1943-01-06,M,Ventspils,Retail,2021-09-13,LV
100572,Aleksandrs,Upenieks,2001-05-20,M,Jurmala,Corporate,2021-05-07,LV
100573,Liga,Kalnina,2004-12-27,F,Riga,Retail,2020-10-08,LV
100574,Laura,Liepa,1971-10-10,F,Jurmala,Retail,2024-06-28,LV
100575,Maija,Ozolins,1973-08-04,F,Daugavpils,SME,2021-03-21,LV
100576,Janis,Kalejs,1978-08-23,M,Cesis,SME,2017-06-15,LV
100577,Andris,Krastins,1965-05-23,F,Ventspils,Retail,2018-05-21,LV
100578,Elina,Jansons,1973-07-09,M,Ventspils,Retail,2025-04-01,LV
100579,Aleksandrs,Krastins,1993-09-18,F,Ogre,Retail,2023-08-30,LV
100580,Rihards,Abele,1942-08-15,F,Jelgava,Retail,2021-10-30,LV
100581,Karlis,Vilsons,1989-02-20,M,Jelgava,Retail,2023-07-05,LV
100582,Laura,Kreicbergs,1951-01-14,M,Valmiera,Retail,2015-09-08,LV
100583,Anna,Vilsons,2004-12-11,M,Liepaja,Retail,2015-10-09,LV
100584,Roberts,Krastins,1993-10-09,M,Cesis,Retail,2015-08-30,LV
100585,Dace,Berzins,1944-01-03,M,Daugavpils,Retail,2017-05-01,LV
100586,Marta,Kalejs,1996-04-22,M,Ventspils,Retail,2020-08-31,LV
100587,Andris,Berzins,1956-10-19,F,Ogre,Retail,2023-01-22,LV
100588,Liga,Liepa,1986-01-25,F,Jurmala,Retail,2023-11-02,LV
100589,Elina,Kalejs,1962-11-27,M,Cesis,Retail,2022-10-10,LV
100590,Aleksandrs,Kalejs,1953-05-19,F,Valmiera,Corporate,2017-07-14,LV
100591,Liga,Berzins,2005-01-25,M,Cesis,Retail,2025-04-25,LV
100592,Ilze,Kalnina,1990-03-16,F,Valmiera,Retail,2023-10-09,LV
100593,Marta,Upenieks,1977-09-21,F,Ventspils,Retail,2017-05-18,LV
100594,Roberts,Krastins,2003-08-09,M,Liepaja,Retail,2020-07-30,LV
100595,Laura,Berzins,1977-03-19,M,Valmiera,SME,2025-06-06,LV
100596,Rihards,Vilsons,1989-07-21,M,Ventspils,Retail,2020-06-02,LV
100597,Maija,Kalnina,1969-08-03,F,Ventspils,Retail,2017-10-06,LV
100598,Laura,Vilsons,1990-08-12,M,Liepaja,Retail,2021-09-07,LV
100599,Laura,Upenieks,2002-07-11,F,Jelgava,Retail,2025-06-27,LV
100600,Dace,Liepa,1991-06-22,M,Cesis,Retail,2020-02-03,LV
100601,Janis,Kreicbergs,1977-02-28,F,Riga,Retail,2025-02-06,LV
100602,Laura,Upenieks,1969-03-11,F,Riga,Retail,2020-09-21,LV
100603,Liga,Sproge,1990-07-23,M,Jurmala,Retail,2023-08-19,LV
100604,Roberts,Eglitis,1944-08-10,F,Jurmala,Retail,2023-09-03,LV
100605,Roberts,Kalnina,1968-11-13,F,Riga,SME,2024-01-21,LV
100606,Maija,Liepa,1943-09-02,M,Daugavpils,Retail,2023-05-02,LV
100607,Kristaps,Sproge,1949-08-03,F,Riga,Retail,2024-07-29,LV
100608,Maija,Abele,1995-06-09,M,Jurmala,Retail,2020-02-06,LV
100609,Liga,Liepa,1956-06-04,M,Ogre,SME,2023-01-29,LV
100610,Rihards,Berzins,1956-07-28,M,Jurmala,Retail,2015-04-14,LV
100611,Kristaps,Ezerina,1973-09-27,M,Daugavpils,Retail,2021-04-07,LV
100612,Kristaps,Berzins,1945-01-22,F,Cesis,Retail,2020-08-20,LV
100613,Elina,Upenieks,1992-09-15,F,Riga,Retail,2016-11-12,LV
100614,Elina,Eglitis,2005-07-02,F,Liepaja,Retail,2022-02-01,LV
100615,Anna,Liepa,1982-04-17,M,Ogre,Retail,2024-12-05,LV
100616,Aleksandrs,Krastins,1962-06-20,F,Ventspils,Retail,2020-03-26,LV
100617,Aleksandrs,Ozolins,1994-08-21,F,Daugavpils,Retail,2015-06-15,LV
100618,Karlis,Kreicbergs,1955-08-25,M,Jurmala,Retail,2025-02-26,LV
100619,Andris,Upenieks,1947-01-07,M,Liepaja,Retail,2023-01-28,LV
100620,Janis,Berzins,1943-05-18,F,Valmiera,Retail,2019-07-08,LV
100621,Aleksandrs,Eglitis,1943-03-10,M,Jelgava,Retail,2024-11-03,LV
100622,Elina,Kreicbergs,1995-08-23,M,Riga,Retail,2024-10-29,LV
100623,Anna,Liepa,1964-08-04,M,Jelgava,Retail,2018-11-14,LV
100624,Laura,Krastins,2006-01-21,M,Daugavpils,Retail,2015-11-16,LV
100625,Anna,Liepa,2006-10-26,F,Valmiera,Retail,2024-12-04,LV
100626,Laura,Kalejs,1966-04-23,M,Valmiera,Retail,2023-03-05,LV
100627,Rihards,Eglitis,1971-03-10,M,Valmiera,Retail,2017-11-25,LV
100628,Rihards,Sproge,1989-09-01,M,Ventspils,Retail,2023-12-02,LV
100629,Kristaps,Berzins,2000-09-14,M,Daugavpils,Retail,2021-06-20,LV
100630,Karlis,Krastins,1990-02-08,M,Cesis,Retail,2017-07-07,LV
100631,Andris,Ozolins,1958-02-15,M,Jelgava,Retail,2019-02-13,LV
100632,Maija,Liepa,1960-02-21,M,Cesis,Retail,2015-07-16,LV
100633,Janis,Ozolins,1944-03-16,M,Liepaja,Retail,2024-09-27,LV
100634,Liga,Liepa,1981-12-10,F,Ogre,Retail,2016-11-13,LV
100635,Kristaps,Berzins,2000-09-23,M,Ogre,Retail,2018-03-31,LV
100636,Maija,Kreicbergs,1961-05-14,F,Cesis,SME,2015-04-28,LV
100637,Aleksandrs,Jansons,1960-08-16,M,Riga,SME,2022-07-03,LV
100638,Karlis,Kreicbergs,1940-04-15,M,Liepaja,Retail,2020-05-03,LV
100639,Kristaps,Liepa,1944-09-05,M,Daugavpils,Retail,2022-02-15,LV
100640,Marta,Vilsons,1951-07-07,M,Jurmala,Retail,2017-07-29,LV
100641,Aleksandrs,Ezerina,1985-10-17,F,Ogre,Retail,2022-01-10,LV
100642,Maija,Lacis,1973-12-05,M,Jurmala,Retail,2018-06-20,LV
100643,Janis,Jansons,1988-02-09,M,Liepaja,Retail,2021-12-24,LV
100644,Liga,Sproge,1984-07-11,F,Jelgava,Retail,2023-07-16,LV
100645,Maija,Jansons,1966-09-09,F,Ogre,Retail,2025-05-27,LV
100646,Laura,Ezerina,1965-01-10,M,Riga,Retail,2023-01-09,LV
100647,Rihards,Ozolins,1986-12-10,F,Riga,Retail,2016-01-23,LV
100648,Kristaps,Eglitis,1995-10-19,F,Valmiera,Retail,2017-05-08,LV
100649,Kristaps,Ozolins,2002-11-16,F,Ventspils,Retail,2023-10-28,LV
100650,Liga,Upenieks,1987-03-15,M,Liepaja,Retail,2018-07-12,LV
100651,Roberts,Ozolins,2000-09-16,M,Ogre,Retail,2024-07-17,LV
100652,Janis,Sproge,1965-06-11,M,Ventspils,Retail,2020-07-12,LV
100653,Ilze,Vilsons,1975-09-25,F,Liepaja,Corporate,2023-02-20,LV
100654,Aleksandrs,Kreicbergs,1940-09-13,M,Cesis,Retail,2023-12-10,LV
100655,Anna,Kreicbergs,1947-08-11,F,Daugavpils,Corporate,2021-05-30,LV
100656,Liga,Lacis,1991-04-23,M,Daugavpils,Corporate,2020-05-03,LV
100657,Janis,Abele,1986-04-19,M,Valmiera,Retail,2017-12-12,LV
100658,Anna,Liepa,1995-07-08,F,Valmiera,Retail,2022-10-27,LV
100659,Janis,Vilsons,1953-07-02,M,Daugavpils,Retail,2024-01-26,LV
100660,Janis,Abele,1967-06-24,F,Jelgava,SME,2020-10-28,LV
100661,Maija,Ezerina,1941-08-23,F,Ogre,Retail,2024-04-17,LV
100662,Andris,Upenieks,1965-07-13,M,Daugavpils,Retail,2021-01-10,LV
100663,Laura,Berzins,1953-11-26,F,Jelgava,Retail,2019-07-01,LV
100664,Janis,Ezerina,1998-11-05,M,Ventspils,Retail,2025-05-18,LV
100665,Andris,Liepa,1995-08-02,M,Jelgava,Retail,2023-03-28,LV
